lastUpdate,version,id,name,terminalName,lastCommWithServer,lat,long,installed,locked,installDate,removalDate,temporary,public,nbBikes,nbEmptyDocks,latestUpdateTime
1.46187E+12,2,171,6th St & Indiana Ave NW,31264,1.46187E+12,38.894573,-77.01994,TRUE,FALSE,0,,FALSE,TRUE,10,9,1.46187E+12
1.46187E+12,2,172,N Veitch & Key Blvd,31028,1.46187E+12,38.893241,-77.086045,TRUE,FALSE,0,,FALSE,TRUE,5,6,1.46187E+12
1.46187E+12,2,173,Lee Hwy & N Adams St,31030,1.46187E+12,38.89593,-77.089006,TRUE,FALSE,0,,FALSE,TRUE,6,13,1.46187E+12
1.46187E+12,2,174,15th & N Scott St,31031,1.46187E+12,38.89054,-77.08095,TRUE,FALSE,0,,FALSE,TRUE,4,6,1.46186E+12
1.46187E+12,2,175,Washington Blvd & 7th St N,31032,1.46187E+12,38.880834,-77.091129,TRUE,FALSE,0,,FALSE,TRUE,8,3,1.46183E+12
1.46187E+12,2,176,Ballston Metro / N Stuart & 9th St N,31037,1.46187E+12,38.881044,-77.111768,TRUE,FALSE,0,,FALSE,TRUE,10,9,1.46187E+12
1.46187E+12,2,177,N Randolph St & Fairfax Dr,31034,1.46187E+12,38.882629,-77.109366,TRUE,FALSE,0,,FALSE,TRUE,8,2,1.46187E+12
1.46187E+12,2,178,Jefferson Memorial,31249,1.46187E+12,38.879819,-77.037413,TRUE,FALSE,0,,FALSE,TRUE,10,13,1.46185E+12
1.46187E+12,2,179,Good Hope Rd & 14th St SE,31803,1.46187E+12,38.866611,-76.985238,TRUE,FALSE,0,,FALSE,TRUE,7,8,1.46185E+12
1.46187E+12,2,180,Glebe Rd & 11th St N,31038,1.46187E+12,38.883921,-77.116817,TRUE,FALSE,0,,FALSE,TRUE,5,5,1.46186E+12
1.46187E+12,2,181,N Quincy St & Wilson Blvd,31039,1.46187E+12,38.880151,-77.107673,TRUE,FALSE,0,,FALSE,TRUE,7,8,1.46186E+12
1.46187E+12,2,182,Fairfax Dr & Kenmore St,31040,1.46187E+12,38.884616,-77.10108,TRUE,FALSE,0,,FALSE,TRUE,1,10,1.46186E+12
1.46187E+12,2,183,Gallaudet / 8th St & Florida Ave NE,31508,1.46187E+12,38.90509,-76.9941,TRUE,FALSE,0,,FALSE,TRUE,11,8,1.46187E+12
1.46187E+12,2,185,20th & L St NW,31250,1.46187E+12,38.903584,-77.044789,TRUE,FALSE,0,,FALSE,TRUE,18,1,1.46186E+12
1.46187E+12,2,186,12th & L St NW,31251,1.46187E+12,38.903819,-77.0284,TRUE,FALSE,0,,FALSE,TRUE,7,12,1.46187E+12
1.46187E+12,2,187,21st St & Pennsylvania Ave NW,31252,1.46187E+12,38.901539,-77.046564,TRUE,FALSE,0,,FALSE,TRUE,18,1,1.46186E+12
1.46187E+12,2,188,19th & K St NW,31253,1.46187E+12,38.902204,-77.04337,TRUE,FALSE,0,,FALSE,TRUE,8,14,1.46187E+12
1.46187E+12,2,189,Prince St & Union St,31041,1.46187E+12,38.803124,-77.040363,TRUE,FALSE,0,,FALSE,TRUE,9,10,1.46186E+12
1.46187E+12,2,190,Market Square / King St & Royal St,31042,1.46187E+12,38.804718,-77.043363,TRUE,FALSE,0,,FALSE,TRUE,15,0,1.46187E+12
1.46187E+12,2,191,Saint Asaph St & Pendleton  St,31043,1.46187E+12,38.810743,-77.044664,TRUE,FALSE,0,,FALSE,TRUE,7,8,1.46185E+12
1.46187E+12,2,192,King St & Patrick St,31044,1.46187E+12,38.805317,-77.049883,TRUE,FALSE,0,,FALSE,TRUE,7,7,1.46186E+12
1.46187E+12,2,193,15th & K St NW,31254,1.46187E+12,38.902,-77.03353,TRUE,FALSE,0,,FALSE,TRUE,8,19,1.46187E+12
1.46187E+12,2,194,Commerce St & Fayette St,31045,1.46187E+12,38.805648,-77.05293,TRUE,FALSE,0,,FALSE,TRUE,5,10,1.46186E+12
1.46187E+12,2,195,Henry St & Pendleton St,31046,1.46187E+12,38.811456,-77.050276,TRUE,FALSE,0,,FALSE,TRUE,6,10,1.46186E+12
1.46187E+12,2,196,Braddock Rd Metro,31047,1.46187E+12,38.814577,-77.052808,TRUE,FALSE,0,,FALSE,TRUE,7,12,1.46186E+12
1.46187E+12,2,197,King St Metro South,31048,1.46187E+12,38.805767,-77.06072,TRUE,FALSE,0,,FALSE,TRUE,7,16,1.46186E+12
1.46187E+12,2,198,24th & N St NW,31255,1.46187E+12,38.9066,-77.05152,TRUE,FALSE,0,,FALSE,TRUE,9,6,1.46186E+12
1.46187E+12,2,199,10th & E St NW,31256,1.46187E+12,38.895914,-77.026064,TRUE,FALSE,0,,FALSE,TRUE,6,8,1.46186E+12
1.46187E+12,2,200,22nd & I St NW / Foggy Bottom,31257,1.46187E+12,38.90088,-77.048911,TRUE,FALSE,0,,FALSE,TRUE,1,14,1.46187E+12
1.46187E+12,2,201,Utah St & 11th St N,31049,1.46187E+12,38.883669,-77.113905,TRUE,FALSE,0,,FALSE,TRUE,7,4,1.46186E+12
1.46187E+12,2,202,Barton St & 10th St N,31050,1.46187E+12,38.884961,-77.08777,TRUE,FALSE,0,,FALSE,TRUE,5,6,1.46185E+12
1.46187E+12,2,203,Arlington Blvd & N Queen St,31051,1.46187E+12,38.889365,-77.077294,TRUE,FALSE,0,,FALSE,TRUE,5,6,1.46186E+12
1.46187E+12,2,204,Lincoln Memorial,31258,1.46187E+12,38.888251,-77.049426,TRUE,FALSE,0,,FALSE,TRUE,13,10,1.46187E+12
1.46187E+12,2,206,20th St & Virginia Ave NW,31259,1.46187E+12,38.894722,-77.045128,TRUE,FALSE,0,,FALSE,TRUE,11,3,1.46187E+12
1.46187E+12,2,207,5th St & Massachusetts Ave NW,31265,1.46187E+12,38.90093,-77.018677,TRUE,FALSE,0,,FALSE,TRUE,12,6,1.46187E+12
1.46187E+12,2,208,39th & Veazey St NW,31308,1.46187E+12,38.943837,-77.077078,TRUE,FALSE,0,,FALSE,TRUE,10,5,1.46186E+12
1.46187E+12,2,209,Fessenden St & Wisconsin Ave NW,31309,1.46187E+12,38.954812,-77.082426,TRUE,FALSE,0,,FALSE,TRUE,9,5,1.46186E+12
1.46187E+12,2,210,M St & Delaware Ave NE,31627,1.46187E+12,38.905707,-77.003041,TRUE,FALSE,0,,FALSE,TRUE,10,12,1.46187E+12
1.46187E+12,2,211,Columbia Pike & S Courthouse Rd,31053,1.46187E+12,38.863833,-77.080319,TRUE,FALSE,0,,FALSE,TRUE,4,11,1.46185E+12
1.46187E+12,2,212,Walter Reed Community Center / Walter Reed Dr & 16th St S,31054,1.46187E+12,38.857803,-77.086733,TRUE,FALSE,0,,FALSE,TRUE,6,5,1.46183E+12
1.46187E+12,2,213,28th St S & S Meade St,31055,1.46187E+12,38.846222,-77.069275,TRUE,FALSE,0,,FALSE,TRUE,13,2,1.46185E+12
1.46187E+12,2,214,18th St & Wyoming Ave NW,31114,1.46187E+12,38.918809,-77.041571,TRUE,FALSE,0,,FALSE,TRUE,10,12,1.46187E+12
1.46187E+12,2,215,5th & Kennedy St NW,31403,1.46187E+12,38.956595,-77.019815,TRUE,FALSE,0,,FALSE,TRUE,11,4,1.46183E+12
1.46187E+12,2,216,Georgia Ave & Emerson St NW,31405,1.46187E+12,38.949662,-77.027333,TRUE,FALSE,0,,FALSE,TRUE,13,6,1.46185E+12
1.46187E+12,2,217,14th & Upshur St NW,31406,1.46187E+12,38.942016,-77.032652,TRUE,FALSE,0,,FALSE,TRUE,8,11,1.46187E+12
1.46187E+12,2,218,14th St & Colorado Ave NW,31407,1.46187E+12,38.956432,-77.032947,TRUE,FALSE,0,,FALSE,TRUE,14,5,1.46185E+12
1.46187E+12,2,219,S Troy St & 26th St S,31056,1.46187E+12,38.847977,-77.075104,TRUE,FALSE,0,,FALSE,TRUE,3,8,1.46184E+12
1.46187E+12,2,220,S Four Mile Run Dr & S Shirlington Rd,31057,1.46187E+12,38.8444,-77.085931,TRUE,FALSE,0,,FALSE,TRUE,5,6,1.46184E+12
1.46187E+12,2,221,S Oakland St & Columbia Pike,31058,1.46187E+12,38.860789,-77.09586,TRUE,FALSE,0,,FALSE,TRUE,5,6,1.46183E+12
1.46187E+12,2,222,S Four Mile Run & Walter Reed Dr,31059,1.46187E+12,38.84736,-77.095431,TRUE,FALSE,0,,FALSE,TRUE,8,3,1.46183E+12
1.46187E+12,2,223,S Arlington Mill Dr & Campbell Ave,31060,1.46187E+12,38.84232,-77.089555,TRUE,FALSE,0,,FALSE,TRUE,11,4,1.46183E+12
1.46187E+12,2,224,S Kenmore & 24th St S,31061,1.46187E+12,38.848454,-77.084918,TRUE,FALSE,0,,FALSE,TRUE,4,7,1.46183E+12
1.46187E+12,2,225,13th St & Eastern Ave,32006,1.46187E+12,38.987,-77.029417,TRUE,FALSE,0,,FALSE,TRUE,9,6,1.46183E+12
1.46187E+12,2,226,Wisconsin Ave & O St NW,31312,1.46187E+12,38.90849,-77.063586,TRUE,FALSE,0,,FALSE,TRUE,10,9,1.46186E+12
1.46187E+12,2,227,S George Mason Dr & 13th St S,31062,1.46187E+12,38.854691,-77.100555,TRUE,FALSE,0,,FALSE,TRUE,5,6,1.46183E+12
1.46187E+12,2,228,Connecticut & Nebraska Ave NW,31310,1.46187E+12,38.955016,-77.069956,TRUE,FALSE,0,,FALSE,TRUE,21,2,1.46187E+12
1.46187E+12,2,229,17th St & Massachusetts Ave NW,31267,1.46187E+12,38.908142,-77.038359,TRUE,FALSE,0,,FALSE,TRUE,5,14,1.46187E+12
1.46187E+12,2,230,15th & Euclid St  NW,31117,1.46187E+12,38.92333,-77.0352,TRUE,FALSE,0,,FALSE,TRUE,3,12,1.46186E+12
1.46187E+12,2,231,8th & East Capitol St NE,31629,1.46187E+12,38.889988,-76.995193,TRUE,FALSE,0,,FALSE,TRUE,4,7,1.46187E+12
1.46187E+12,2,232,New Jersey Ave & R St NW,31509,1.46187E+12,38.912659,-77.017669,TRUE,FALSE,0,,FALSE,TRUE,2,13,1.46185E+12
1.46187E+12,2,233,15th & East Capitol St NE,31630,1.46187E+12,38.889908,-76.983326,TRUE,FALSE,0,,FALSE,TRUE,5,6,1.46187E+12
1.46187E+12,2,234,8th & F St NE,31631,1.46187E+12,38.897274,-76.994749,TRUE,FALSE,0,,FALSE,TRUE,6,9,1.46187E+12
1.46187E+12,2,235,18th St & Rhode Island Ave NE,31510,1.46187E+12,38.927095,-76.978924,TRUE,FALSE,0,,FALSE,TRUE,10,5,1.46183E+12
1.46187E+12,2,236,15th & F St NE,31632,1.46187E+12,38.897195,-76.983575,TRUE,FALSE,0,,FALSE,TRUE,4,15,1.46187E+12
1.46187E+12,2,237,12th & Irving St NE,31511,1.46187E+12,38.928644,-76.990955,TRUE,FALSE,0,,FALSE,TRUE,8,6,1.46185E+12
1.46187E+12,2,239,Alabama & MLK Ave SE,31800,1.46187E+12,38.843222,-76.999388,TRUE,FALSE,0,,FALSE,TRUE,8,3,1.46183E+12
1.46187E+12,2,240,Pleasant St & MLK Ave SE,31807,1.46187E+12,38.863897,-76.990037,TRUE,FALSE,0,,FALSE,TRUE,4,7,1.46187E+12
1.46187E+12,2,241,Neal St & Trinidad Ave NE,31512,1.46187E+12,38.903732,-76.987211,TRUE,FALSE,0,,FALSE,TRUE,3,12,1.46186E+12
1.46187E+12,2,242,12th & U St NW,31268,1.46187E+12,38.916787,-77.028139,TRUE,FALSE,0,,FALSE,TRUE,9,21,1.46186E+12
1.46187E+12,2,243,S George Mason Dr & Four Mile Run,31063,1.46187E+12,38.852248,-77.105022,TRUE,FALSE,0,,FALSE,TRUE,5,6,1.46186E+12
1.46187E+12,2,244,S Stafford & 34th St S,31064,1.46187E+12,38.834108,-77.087323,TRUE,FALSE,0,,FALSE,TRUE,8,3,1.46186E+12
1.46187E+12,2,245,N Pershing Dr & Wayne St,31065,1.46187E+12,38.880705,-77.08596,TRUE,FALSE,0,,FALSE,TRUE,5,6,1.46186E+12
1.46187E+12,2,246,Columbia Pike & S Orme St,31066,1.46187E+12,38.867262,-77.072315,TRUE,FALSE,0,,FALSE,TRUE,5,6,1.46184E+12
1.46187E+12,2,247,3rd St & Pennsylvania Ave SE,31269,1.46187E+12,38.887378,-77.001955,TRUE,FALSE,0,,FALSE,TRUE,9,6,1.46186E+12
1.46187E+12,2,248,8th & D St NW,31270,1.46187E+12,38.894851,-77.02324,TRUE,FALSE,0,,FALSE,TRUE,3,12,1.46187E+12
1.46187E+12,2,249,3rd & Elm St NW,31118,1.46187E+12,38.917622,-77.01597,TRUE,FALSE,0,,FALSE,TRUE,4,10,1.46186E+12
1.46187E+12,2,250,Rhode Island Ave & V St NE,31513,1.46187E+12,38.918155,-77.004746,TRUE,FALSE,0,,FALSE,TRUE,7,12,1.46185E+12
1.46187E+12,2,251,Constitution Ave & 2nd St NW/DOL,31271,1.46187E+12,38.892275,-77.013917,TRUE,FALSE,0,,FALSE,TRUE,11,16,1.46186E+12
1.46187E+12,2,252,Washington & Independence Ave SW/HHS,31272,1.46187E+12,38.886978,-77.013769,TRUE,FALSE,0,,FALSE,TRUE,14,17,1.46187E+12
1.46187E+12,2,253,Independence Ave & L'Enfant Plaza SW/DOE,31633,1.46187E+12,38.887312,-77.025762,TRUE,FALSE,0,,FALSE,TRUE,6,9,1.46187E+12
1.46187E+12,2,254,Hamlin & 7th St NE,31514,1.46187E+12,38.927497,-76.997194,TRUE,FALSE,0,,FALSE,TRUE,7,8,1.46186E+12
1.46187E+12,2,255,Columbia Pike & S Walter Reed Dr,31067,1.46187E+12,38.862478,-77.086599,TRUE,FALSE,0,,FALSE,TRUE,5,7,1.46185E+12
1.46187E+12,2,256,Columbia Pike & S Dinwiddie St / Arlington Mill Community Center,31068,1.46187E+12,38.856319,-77.11153,TRUE,FALSE,0,,FALSE,TRUE,12,3,1.46186E+12
1.46187E+12,2,257,Pershing & N George Mason Dr,31069,1.46187E+12,38.871822,-77.107906,TRUE,FALSE,0,,FALSE,TRUE,4,7,1.46186E+12
1.46187E+12,2,258,Fenton St & New York Ave,32001,1.46187E+12,38.985404,-77.023082,TRUE,FALSE,0,,FALSE,TRUE,4,11,1.46185E+12
1.46187E+12,2,259,Bethesda Ave & Arlington Rd,32002,1.46187E+12,38.981103,-77.097426,TRUE,FALSE,0,,FALSE,TRUE,9,10,1.46185E+12
1.46187E+12,2,260,Montgomery Ave & Waverly St,32003,1.46187E+12,38.983838,-77.09221,TRUE,FALSE,0,,FALSE,TRUE,3,8,1.46185E+12
1.46187E+12,2,261,Fallsgrove Blvd & Fallsgrove Dr,32004,1.46187E+12,39.096312,-77.192672,TRUE,FALSE,0,,FALSE,TRUE,7,12,1.46186E+12
1.46187E+12,2,262,Traville Gateway Dr & Gudelsky Dr,32005,1.46187E+12,39.093783,-77.202501,TRUE,FALSE,0,,FALSE,TRUE,6,13,1.46183E+12
1.46187E+12,2,263,Norfolk Ave & Fairmont St,32000,1.46187E+12,38.988562,-77.096539,TRUE,FALSE,0,,FALSE,TRUE,4,7,1.46183E+12
1.46187E+12,2,264,E Montgomery Ave & Maryland Ave,32007,1.46187E+12,39.084125,-77.151291,TRUE,FALSE,0,,FALSE,TRUE,8,7,1.46185E+12
1.46187E+12,2,265,Cordell & Norfolk Ave,32008,1.46187E+12,38.98954,-77.098029,TRUE,FALSE,0,,FALSE,TRUE,6,5,1.46185E+12
1.46187E+12,2,266,Frederick Ave & Horners Ln,32009,1.46187E+12,39.094772,-77.145213,TRUE,FALSE,0,,FALSE,TRUE,6,5,1.46185E+12
1.46187E+12,2,267,Philadelphia & Maple Ave,32010,1.46187E+12,38.98128,-77.011336,TRUE,FALSE,0,,FALSE,TRUE,6,9,1.46184E+12
1.46187E+12,2,268,Maple & Ritchie Ave,32011,1.46187E+12,38.983627,-77.006311,TRUE,FALSE,0,,FALSE,TRUE,8,11,1.46184E+12
1.46187E+12,2,269,Silver Spring Metro/Colesville Rd & Wayne Ave,32012,1.46187E+12,38.99521,-77.02918,TRUE,FALSE,0,,FALSE,TRUE,6,13,1.46183E+12
1.46187E+12,2,270,Montgomery & East Ln,32013,1.46187E+12,38.983525,-77.095367,TRUE,FALSE,0,,FALSE,TRUE,8,3,1.46185E+12
1.46187E+12,2,271,Friendship Hts Metro/Wisconsin Ave & Wisconsin Cir,32014,1.46187E+12,38.961763,-77.085998,TRUE,FALSE,0,,FALSE,TRUE,10,9,1.46187E+12
1.46187E+12,2,272,14th & Belmont St NW,31119,1.46187E+12,38.921074,-77.031887,TRUE,FALSE,0,,FALSE,TRUE,0,15,1.46186E+12
1.46187E+12,2,273,3rd & Tingey St SE,31634,1.46187E+12,38.87501,-77.0024,TRUE,FALSE,0,,FALSE,TRUE,13,6,1.46186E+12
1.46187E+12,2,274,10th & Florida Ave NW,31120,1.46187E+12,38.920387,-77.025672,TRUE,FALSE,0,,FALSE,TRUE,11,8,1.46187E+12
1.46187E+12,2,275,Potomac Ave & 8th St SE,31635,1.46187E+12,38.876737,-76.994468,TRUE,FALSE,0,,FALSE,TRUE,6,9,1.46186E+12
1.46187E+12,2,276,Crabbs Branch Way & Redland Rd,32015,1.46187E+12,39.120045,-77.156985,TRUE,FALSE,0,,FALSE,TRUE,7,8,1.46185E+12
1.46187E+12,2,277,Fallsgrove Dr & W Montgomery Ave,32016,1.46187E+12,39.099376,-77.188014,TRUE,FALSE,0,,FALSE,TRUE,8,7,1.46183E+12
1.46187E+12,2,278,Monroe St & Monroe Pl,32017,1.46187E+12,39.082779,-77.148827,TRUE,FALSE,0,,FALSE,TRUE,8,7,1.46185E+12
1.46187E+12,2,279,Needwood Rd & Eagles Head Ct,32018,1.46187E+12,39.123513,-77.15741,TRUE,FALSE,0,,FALSE,TRUE,7,8,1.46183E+12
1.46187E+12,2,280,East West Hwy & Blair Mill Rd,32019,1.46187E+12,38.990249,-77.02935,TRUE,FALSE,0,,FALSE,TRUE,7,8,1.46183E+12
1.46187E+12,2,281,Crabbs Branch Way & Calhoun Pl,32020,1.46187E+12,39.107709,-77.152072,TRUE,FALSE,0,,FALSE,TRUE,9,6,1.46185E+12
1.46187E+12,2,282,47th & Elm St,32021,1.46187E+12,38.982456,-77.091991,TRUE,FALSE,0,,FALSE,TRUE,6,9,1.46183E+12
1.46187E+12,2,283,Garland Ave & Walden Rd,32022,1.46187E+12,39.000578,-77.00149,TRUE,FALSE,0,,FALSE,TRUE,7,8,1.46184E+12
1.46187E+12,2,284,Montgomery College/W Campus Dr & Mannakee St,32023,1.46187E+12,39.095661,-77.159048,TRUE,FALSE,0,,FALSE,TRUE,12,9,1.46183E+12
1.46187E+12,2,285,Fenton St & Gist Ave,32024,1.46187E+12,38.989724,-77.023854,TRUE,FALSE,0,,FALSE,TRUE,4,7,1.46185E+12
1.46187E+12,2,286,Carroll & Westmoreland Ave,32025,1.46187E+12,38.975,-77.01121,TRUE,FALSE,0,,FALSE,TRUE,5,10,1.46185E+12
1.46187E+12,2,287,Carroll & Ethan Allen Ave,32026,1.46187E+12,38.977933,-77.006472,TRUE,FALSE,0,,FALSE,TRUE,8,7,1.46185E+12
1.46187E+12,2,288,Battery Ln & Trolley Trail,32027,1.46187E+12,38.992375,-77.100104,TRUE,FALSE,0,,FALSE,TRUE,10,5,1.46185E+12
1.46187E+12,2,289,Norfolk & Rugby Ave,32028,1.46187E+12,38.990639,-77.100239,TRUE,FALSE,0,,FALSE,TRUE,5,6,1.46183E+12
1.46187E+12,2,290,Offutt Ln & Chevy Chase Dr,32029,1.46187E+12,38.977093,-77.094589,TRUE,FALSE,0,,FALSE,TRUE,6,5,1.46183E+12
1.46187E+12,2,291,Broschart & Blackwell Rd,32030,1.46187E+12,39.102099,-77.200322,TRUE,FALSE,0,,FALSE,TRUE,7,8,1.46183E+12
1.46187E+12,2,292,Taft St & E Gude Dr,32031,1.46187E+12,39.094103,-77.132954,TRUE,FALSE,0,,FALSE,TRUE,9,6,1.46183E+12
1.46187E+12,2,293,Fleet St & Ritchie Pkwy,32032,1.46187E+12,39.076331,-77.141378,TRUE,FALSE,0,,FALSE,TRUE,7,8,1.46185E+12
1.46187E+12,2,294,Piccard & W Gude Dr,32033,1.46187E+12,39.102212,-77.177091,TRUE,FALSE,0,,FALSE,TRUE,10,9,1.46185E+12
1.46187E+12,2,295,Ripley & Bonifant St,32034,1.46187E+12,38.992679,-77.029457,TRUE,FALSE,0,,FALSE,TRUE,7,8,1.46185E+12
1.46187E+12,2,296,Georgia Ave & Spring St,32035,1.46187E+12,38.999388,-77.031555,TRUE,FALSE,0,,FALSE,TRUE,4,7,1.46183E+12
1.46187E+12,2,297,Fenton St & Ellsworth Dr,32036,1.46187E+12,38.997033,-77.025608,TRUE,FALSE,0,,FALSE,TRUE,7,8,1.46185E+12
1.46187E+12,2,298,King Farm Blvd & Pleasant Dr,32037,1.46187E+12,39.114688,-77.171487,TRUE,FALSE,0,,FALSE,TRUE,14,4,1.46183E+12
1.46187E+12,2,299,King Farm Blvd & Piccard Dr,32038,1.46187E+12,39.110314,-77.182669,TRUE,FALSE,0,,FALSE,TRUE,6,9,1.46186E+12
1.46187E+12,2,301,Calvert St & Woodley Pl NW,31121,1.46187E+12,38.923583,-77.050046,TRUE,FALSE,0,,FALSE,TRUE,9,9,1.46187E+12
1.46187E+12,2,302,New Jersey Ave & N St NW/Dunbar HS,31636,1.46187E+12,38.90706,-77.015231,TRUE,FALSE,0,,FALSE,TRUE,7,12,1.46187E+12
1.46187E+12,2,303,Nannie Helen Burroughs Ave & 49th St NE,31710,1.46187E+12,38.898536,-76.931862,TRUE,FALSE,0,,FALSE,TRUE,8,3,1.46183E+12
1.46187E+12,2,304,Deanwood Rec Center,31711,1.46187E+12,38.908473,-76.933099,TRUE,FALSE,0,,FALSE,TRUE,5,10,1.46183E+12
1.46187E+12,2,305,Hains Point/Buckeye & Ohio Dr SW,31273,1.46187E+12,38.878433,-77.03023,TRUE,FALSE,0,,FALSE,TRUE,2,15,1.46185E+12
1.46187E+12,2,306,Arlington Blvd & Fillmore St,31070,1.46187E+12,38.873755,-77.089233,TRUE,FALSE,0,,FALSE,TRUE,4,7,1.46185E+12
1.46187E+12,2,307,Long Bridge Park/Long Bridge Dr & 6th St S,31071,1.46187E+12,38.86646,-77.04826,TRUE,FALSE,0,,FALSE,TRUE,4,7,1.46183E+12
1.46187E+12,2,308,Old Georgetown Rd & Southwick St,32039,1.46187E+12,38.999634,-77.109647,TRUE,FALSE,0,,FALSE,TRUE,8,11,1.46185E+12
1.46187E+12,2,309,Friendship Blvd & Willard Ave,32040,1.46187E+12,38.96115,-77.088659,TRUE,FALSE,0,,FALSE,TRUE,17,1,1.46185E+12
1.46187E+12,2,310,North Capitol St & G Pl NE,31637,1.46187E+12,38.899703,-77.008911,TRUE,FALSE,0,,FALSE,TRUE,9,10,1.46187E+12
1.46187E+12,2,311,31st & Woodrow St S,31072,1.46187E+12,38.837666,-77.09482,TRUE,FALSE,0,,FALSE,TRUE,6,5,1.46183E+12
1.46187E+12,2,312,Washington Blvd & Walter Reed Dr,31073,1.46187E+12,38.873219,-77.082104,TRUE,FALSE,0,,FALSE,TRUE,9,6,1.46186E+12
1.46187E+12,2,313,TJ Cmty Ctr / 2nd St & S Old Glebe Rd,31074,1.46187E+12,38.869418,-77.095596,TRUE,FALSE,0,,FALSE,TRUE,6,9,1.46184E+12
1.46187E+12,2,314,Connecticut Ave & Tilden St NW,31313,1.46187E+12,38.941154,-77.062036,TRUE,FALSE,0,,FALSE,TRUE,13,2,1.46184E+12
1.46187E+12,2,315,Medical Center Dr & Key West Ave,32041,1.46187E+12,39.103091,-77.196442,TRUE,FALSE,0,,FALSE,TRUE,8,7,1.46183E+12
1.46187E+12,2,316,Shady Grove Hospital,32042,1.46187E+12,39.097636,-77.196636,TRUE,FALSE,0,,FALSE,TRUE,9,10,1.46183E+12
1.46187E+12,2,317,Veterans Pl & Pershing Dr,32043,1.46187E+12,38.997445,-77.023894,TRUE,FALSE,0,,FALSE,TRUE,5,6,1.46183E+12
1.46187E+12,2,318,Rockville Metro East,32044,1.46187E+12,39.085394,-77.145803,TRUE,FALSE,0,,FALSE,TRUE,4,9,1.46185E+12
1.46187E+12,2,319,1st & H St NW,31638,1.46187E+12,38.900358,-77.012108,TRUE,FALSE,0,,FALSE,TRUE,10,5,1.46185E+12
1.46187E+12,2,320,Fort Totten Metro,31515,1.46187E+12,38.952369,-77.002721,TRUE,FALSE,0,,FALSE,TRUE,6,13,1.46186E+12
1.46187E+12,2,321,Takoma Metro,31408,1.46187E+12,38.975219,-77.016855,TRUE,FALSE,0,,FALSE,TRUE,8,11,1.46185E+12
1.46187E+12,2,322,Rhode Island Ave Metro,31516,1.46187E+12,38.920682,-76.995876,TRUE,FALSE,0,,FALSE,TRUE,13,4,1.46185E+12
1.46187E+12,2,323,Rolfe St & 9th St S,31075,1.46187E+12,38.866471,-77.076131,TRUE,FALSE,0,,FALSE,TRUE,6,5,1.46183E+12
1.46187E+12,2,324,Shirlington Transit Center / S Quincy & Randolph St,31076,1.46187E+12,38.839912,-77.087083,TRUE,FALSE,0,,FALSE,TRUE,11,4,1.46186E+12
1.46187E+12,2,325,Shady Grove Metro West,32045,1.46187E+12,39.119765,-77.166093,TRUE,FALSE,0,,FALSE,TRUE,13,6,1.46184E+12
1.46187E+12,2,326,River Rd & Landy Ln,32046,1.46187E+12,38.964992,-77.103381,TRUE,FALSE,0,,FALSE,TRUE,7,12,1.46184E+12
1.46187E+12,2,327,Rockville Metro West,32047,1.46187E+12,39.084379,-77.146866,TRUE,FALSE,0,,FALSE,TRUE,3,16,1.46185E+12
1.46187E+12,2,328,Bethesda Metro,32048,1.46187E+12,38.984691,-77.094537,TRUE,FALSE,0,,FALSE,TRUE,6,6,1.46186E+12
1.46187E+12,2,329,Iwo Jima Memorial/N Meade & 14th St N,31077,1.46187E+12,38.88992,-77.071301,TRUE,FALSE,0,,FALSE,TRUE,3,14,1.46186E+12
1.46187E+12,2,330,34th & Water St NW,31314,1.46187E+12,38.903582,-77.067786,TRUE,FALSE,0,,FALSE,TRUE,7,12,1.46185E+12
1.46187E+12,2,331,Duke St & John Carlyle St,31081,1.46187E+12,38.804378,-77.060866,TRUE,FALSE,0,,FALSE,TRUE,10,5,1.46186E+12
1.46187E+12,2,332,Lee Hwy & N Cleveland St,31079,1.46187E+12,38.894941,-77.09169,TRUE,FALSE,0,,FALSE,TRUE,3,12,1.46185E+12
1.46187E+12,2,333,Arlington Blvd & S George Mason Dr/NFATC,31078,1.46187E+12,38.869442,-77.104503,TRUE,FALSE,0,,FALSE,TRUE,5,6,1.46183E+12
1.46187E+12,2,334,MLK Library/9th & G St NW,31274,1.46187E+12,38.898404,-77.024281,TRUE,FALSE,0,,FALSE,TRUE,2,21,1.46186E+12
1.46187E+12,2,335,Lee Hwy & N Scott St,31080,1.46187E+12,38.897612,-77.080851,TRUE,FALSE,0,,FALSE,TRUE,5,10,1.46187E+12
1.46187E+12,2,336,New Hampshire Ave & 24th St NW,31275,1.46187E+12,38.901755,-77.051084,TRUE,FALSE,0,,FALSE,TRUE,14,3,1.46186E+12
1.46187E+12,2,337,Eisenhower Ave & Mill Race Ln,31082,1.46187E+12,38.801111,-77.068952,TRUE,FALSE,0,,FALSE,TRUE,9,6,1.46186E+12
1.46187E+12,2,338,Potomac Greens Dr & Slaters Ln,31083,1.46187E+12,38.82175,-77.047494,TRUE,FALSE,0,,FALSE,TRUE,5,6,1.46186E+12
1.46187E+12,2,339,Ballenger Ave & Dulaney St,31084,1.46187E+12,38.802677,-77.063562,TRUE,FALSE,0,,FALSE,TRUE,8,11,1.46186E+12
